"","time","adi_ecg","adi_finger","adi_fro","ard_fro","ibi","id"
"108063",108.062,1.271875,-0.006,4.8125,0.00078125,0.903999999999996,"002"
"108889",108.888,1.29375,-0.0051875,4.860625,0.00046875,0.826000000000008,"002"
"109763",109.762,1.23125,-0.005,4.859375,0.000625,0.873999999999995,"002"
"110649",110.648,1.2,-0.0064375,4.860313,0.00078125,0.885999999999996,"002"
"111502",111.501,1.346875,-0.0061875,4.860938,0.00046875,0.853000000000009,"002"
"112303",112.302,1.3125,-0.0051875,4.860938,0.000625,0.801000000000002,"002"
"113162",113.161,1.33125,-0.0049375,4.859375,0.00078125,0.858999999999995,"002"
"114085",114.084,1.23125,-0.0043125,4.86125,0.000625,0.923000000000002,"002"
"114998",114.997,1.278125,-0.005875,4.86,0.00078125,0.912999999999997,"002"
"115845",115.844,1.31875,-0.005125,4.86,0.000625,0.846999999999994,"002"
"116760",116.759,1.35625,-0.0053125,4.860938,0.0009375,0.915000000000006,"002"
"117681",117.68,1.328125,-0.0064375,4.860625,0.00078125,0.921000000000006,"002"
"118549",118.548,1.346875,-0.0050625,4.860313,0.0009375,0.867999999999995,"002"
"119425",119.424,1.30625,-0.0045625,4.860313,0.00078125,0.876000000000005,"002"
"120342",120.341,1.271875,-0.0048125,4.860313,0.0009375,0.916999999999987,"002"
"121241",121.24,1.35,-0.0048125,4.31875,0.0009375,0.899000000000001,"002"
"122064",122.063,1.371875,-0.0051875,4.643125,0.00078125,0.823000000000008,"002"
"122940",122.939,1.334375,-0.0055,3.890938,0.00046875,0.875999999999991,"002"
"123843",123.842,1.23125,-0.0058125,4.859687,0.0009375,0.903000000000006,"002"
"124731",124.73,1.29375,-0.0050625,4.697188,0.00078125,0.888000000000005,"002"
"125588",125.587,1.246875,-0.006,4.86,0.0009375,0.856999999999999,"002"
"126539",126.538,1.29375,-0.0043125,3.58375,0.00046875,0.950999999999993,"002"
"127425",127.424,1.315625,-0.00425,4.619063,0.000625,0.88600000000001,"002"
"128248",128.247,1.36875,-0.0051875,4.846875,0.000625,0.823000000000008,"002"
"129169",129.168,1.353125,-0.00475,4.860625,0.00078125,0.920999999999992,"002"
"130106",130.105,1.35,-0.00525,4.860313,0.00109375,0.936999999999983,"002"
"131014",131.013,1.33125,-0.0038125,4.86,0.00078125,0.908000000000015,"002"
"131814",131.813,1.403125,-0.0053125,4.860625,0.000625,0.799999999999983,"002"
"132687",132.686,1.346875,-0.0058125,4.857813,0.000625,0.873000000000019,"002"
"133553",133.552,1.25,-0.0058125,4.860313,0.0009375,0.865999999999985,"002"
"134375",134.374,1.23125,-0.0055625,4.859687,0.00078125,0.822000000000003,"002"
"135207",135.206,1.271875,-0.00575,4.860313,0.00078125,0.831999999999994,"002"
"136092",136.091,1.25625,-0.0054375,4.86,0.000625,0.885000000000019,"002"
"136985",136.984,1.234375,-0.0069375,4.860625,0.00078125,0.893000000000001,"002"
"137793",137.792,1.353125,-0.0066875,4.819375,0.000625,0.807999999999993,"002"
"138632",138.631,1.34375,-0.006125,4.860938,0.00078125,0.838999999999999,"002"
"139509",139.508,1.26875,-0.0063125,4.85875,0.00078125,0.87700000000001,"002"
"140347",140.346,1.353125,-0.0054375,4.860938,0.000625,0.837999999999994,"002"
"141158",141.157,1.35,-0.0059375,3.99625,0.000625,0.811000000000007,"002"
"142035",142.034,1.309375,-0.0056875,4.806563,0.00078125,0.876999999999981,"002"
"142910",142.909,1.35625,-0.0071875,4.860625,0.000625,0.875,"002"
"143710",143.709,1.334375,-0.006375,4.859687,0.00078125,0.800000000000011,"002"
"144556",144.555,1.209375,-0.00525,4.86125,0.00078125,0.846000000000004,"002"
"145427",145.426,1.190625,-0.00575,4.860625,0.000625,0.870999999999981,"002"
"146296",146.295,1.31875,-0.006125,4.255625,0.000625,0.869,"002"
"147117",147.116,1.33125,-0.0056875,4.86,0.00078125,0.821000000000026,"002"
"148015",148.014,1.35625,-0.005875,4.169688,0.00078125,0.897999999999996,"002"
"148911",148.91,1.353125,-0.0068125,4.860313,0.00078125,0.895999999999987,"002"
"149715",149.714,1.353125,-0.008125,4.690313,0.00078125,0.804000000000002,"002"
"150503",150.502,1.325,-0.00575,4.860625,0.00078125,0.788000000000011,"002"
"151355",151.354,1.28125,-0.006,4.860313,0.0009375,0.852000000000004,"002"
"152229",152.228,1.171875,-0.0055625,4.859063,0.00046875,0.873999999999995,"002"
"153053",153.052,1.171875,-0.005125,4.860938,0.000625,0.823999999999984,"002"
"153878",153.877,1.29375,-0.006625,4.4925,0.00078125,0.825000000000017,"002"
"154748",154.747,1.16875,-0.0058125,4.860313,0.00078125,0.870000000000005,"002"
"155630",155.629,1.175,-0.00675,4.860938,0.000625,0.881999999999977,"002"
"156432",156.431,1.2,-0.005625,4.860313,0.00078125,0.802000000000021,"002"
"157286",157.285,1.165625,-0.005875,4.86,0.00078125,0.853999999999985,"002"
"158158",158.157,1.16875,-0.0056875,4.86,0.00078125,0.872000000000014,"002"
"158996",158.995,1.221875,-0.0063125,4.819063,0.00078125,0.837999999999994,"002"
"159765",159.764,1.284375,-0.0056875,4.860938,0.00078125,0.769000000000005,"002"
"160612",160.611,1.24375,-0.006,4.860938,0.000625,0.84699999999998,"002"
"161463",161.462,1.234375,-0.0061875,4.043438,0.0009375,0.850999999999999,"002"
"162266",162.265,1.3,-0.0071875,4.645625,0.00078125,0.802999999999997,"002"
"163057",163.056,1.303125,-0.0068125,4.860313,0.000625,0.791000000000025,"002"
"163929",163.928,1.265625,-0.0060625,4.860313,0.0009375,0.871999999999986,"002"
"164813",164.812,1.21875,-0.0066875,4.85875,0.0009375,0.884000000000015,"002"
"165639",165.638,1.284375,-0.0070625,4.68625,0.000625,0.825999999999993,"002"
"166429",166.428,1.325,-0.0071875,4.85875,0.000625,0.789999999999992,"002"
"167288",167.287,1.34375,-0.006125,4.58,0.000625,0.859000000000009,"002"
"168147",168.146,1.325,-0.008,3.811563,0.00078125,0.85899999999998,"002"
"168937",168.936,1.365625,-0.0073125,4.434687,0.00078125,0.79000000000002,"002"
"169733",169.732,1.265625,-0.0061875,4.86,0.00046875,0.795999999999992,"002"
"170590",170.589,1.28125,-0.006125,4.104063,0.00046875,0.856999999999999,"002"
"171454",171.453,1.178125,-0.0071875,4.154063,0.00078125,0.864000000000004,"002"
"172272",172.271,1.009375,-0.0066875,4.860938,0.000625,0.817999999999984,"002"
"173105",173.104,0.984375,-0.0065,4.859375,0.00109375,0.833000000000027,"002"
"174000",173.999,1.246875,-0.00625,4.113437,0.00078125,0.894999999999982,"002"
"174888",174.887,1.278125,-0.0063125,4.175937,0.0009375,0.888000000000005,"002"
"175701",175.7,1.134375,-0.0066875,4.860313,0.00078125,0.812999999999988,"002"
"176533",176.532,1.140625,-0.0065,3.929375,0.000625,0.832000000000022,"002"
"177396",177.395,0.915625,-0.006,4.860313,0.00078125,0.863,"002"
"178248",178.247,1.25,-0.0069375,4.47125,0.000625,0.852000000000004,"002"
"179040",179.039,1.2125,-0.00625,4.860625,0.00078125,0.791999999999973,"002"
"179903",179.902,1.1375,-0.007,4.860313,0.000625,0.863,"002"
"180780",180.779,1.215625,-0.004875,4.860938,0.000625,0.87700000000001,"002"
"181621",181.62,1.275,-0.0060625,4.859687,0.00078125,0.841000000000008,"002"
"182448",182.447,1.303125,-0.0064375,4.86,0.00078125,0.826999999999998,"002"
"183347",183.346,1.35,-0.00625,3.925625,0.00078125,0.899000000000001,"002"
"184245",184.244,1.246875,-0.004375,4.86,0.00078125,0.897999999999996,"002"
"185073",185.072,1.36875,-0.0063125,4.860938,0.000625,0.828000000000003,"002"
"185917",185.916,1.40625,-0.005875,4.860938,0.00078125,0.843999999999994,"002"
"186787",186.786,1.26875,-0.0061875,4.86,0.0009375,0.870000000000005,"002"
"187647",187.646,1.240625,-0.0063125,4.86125,0.000625,0.859999999999985,"002"
"188439",188.438,1.2875,-0.0063125,4.860313,0.00046875,0.792000000000002,"002"
"189300",189.299,1.3,-0.0060625,2.505937,0.00078125,0.861000000000018,"002"
"190178",190.177,1.21875,-0.00725,4.859687,0.000625,0.877999999999986,"002"
"191051",191.05,1.24375,-0.006125,4.860938,0.000625,0.873000000000019,"002"
"191886",191.885,1.240625,-0.00625,4.860625,0.0009375,0.83499999999998,"002"
"192779",192.778,1.240625,-0.0065625,4.345,0.00046875,0.893000000000001,"002"
"193695",193.694,1.196875,-0.0053125,4.13125,0.00078125,0.915999999999997,"002"
"194555",194.554,1.165625,-0.0053125,4.859687,0.000625,0.860000000000014,"002"
"195441",195.44,1.159375,-0.00525,4.860313,0.000625,0.885999999999996,"002"
"196365",196.364,1.153125,-0.0060625,4.859687,0.00078125,0.924000000000007,"002"
"197238",197.237,1.20625,-0.0063125,4.860625,0.00078125,0.87299999999999,"002"
"198069",198.068,1.2375,-0.006125,4.860625,0.00078125,0.831000000000017,"002"
"198970",198.969,1.2625,-0.0063125,4.860938,0.00078125,0.900999999999982,"002"
"199831",199.83,1.296875,-0.0061875,4.860625,0.00078125,0.861000000000018,"002"
"200639",200.638,1.359375,-0.006875,4.414375,0.00078125,0.807999999999993,"002"
"201519",201.518,1.375,-0.0065625,4.459062,0.00078125,0.879999999999995,"002"
"202427",202.426,1.265625,-0.006375,4.860625,0.0009375,0.907999999999987,"002"
"203286",203.285,1.353125,-0.006125,4.860313,0.00078125,0.859000000000009,"002"
"204151",204.15,1.2875,-0.0060625,4.754375,0.00078125,0.865000000000009,"002"
"205069",205.068,1.2375,-0.0060625,4.86,0.00078125,0.918000000000006,"002"
"205988",205.987,1.284375,-0.0066875,4.858438,0.00078125,0.918999999999983,"002"
"206806",206.805,1.346875,-0.0068125,4.84375,0.00078125,0.818000000000012,"002"
"207696",207.695,1.3375,-0.0068125,4.860625,0.000625,0.889999999999986,"002"
"208593",208.592,1.30625,-0.0061875,4.019375,0.000625,0.89700000000002,"002"
"209439",209.438,1.353125,-0.007125,4.860625,0.00078125,0.845999999999975,"002"
"210231",210.23,1.340625,-0.0068125,4.859687,0.0009375,0.792000000000002,"002"
"211079",211.078,1.3,-0.0063125,4.86,0.00046875,0.848000000000013,"002"
"211969",211.968,1.328125,-0.007375,4.7975,0.0009375,0.889999999999986,"002"
"212813",212.812,1.33125,-0.007125,4.86,0.00078125,0.844000000000023,"002"
"213637",213.636,1.33125,-0.0071875,4.710312,0.000625,0.823999999999984,"002"
"214529",214.528,1.259375,-0.00725,4.682812,0.0009375,0.891999999999996,"002"
"215408",215.407,1.340625,-0.0073125,4.86,0.000625,0.879000000000019,"002"
"216211",216.21,1.3625,-0.0081875,4.85875,0.000625,0.802999999999997,"002"
"217090",217.089,1.33125,-0.006375,4.650938,0.000625,0.878999999999991,"002"
"217993",217.992,1.2625,-0.0088125,3.759688,0.000625,0.902999999999992,"002"
"218881",218.88,1.365625,-0.0066875,4.860938,0.000625,0.888000000000005,"002"
"219690",219.689,1.35625,-0.0075,4.860313,0.00078125,0.808999999999997,"002"
"220562",220.561,1.340625,-0.0065625,4.295,0.000625,0.872000000000014,"002"
"221461",221.46,1.2375,-0.0066875,4.86,0.000625,0.899000000000001,"002"
"222349",222.348,1.31875,-0.0075625,4.860313,0.00078125,0.888000000000005,"002"
"223154",223.153,1.340625,-0.006375,4.86,0.0009375,0.804999999999978,"002"
"224020",224.019,1.328125,-0.0069375,4.824688,0.00078125,0.866000000000014,"002"
"224906",224.905,1.25,-0.0065625,4.860625,0.00078125,0.885999999999996,"002"
"225774",225.773,1.340625,-0.0065625,4.245625,0.000625,0.867999999999995,"002"
"226571",226.57,1.384375,-0.00825,3.940313,0.00078125,0.796999999999997,"002"
"227466",227.465,1.35625,-0.0069375,4.860313,0.00046875,0.89500000000001,"002"
"228373",228.372,1.290625,-0.0065625,4.859687,0.00078125,0.907000000000011,"002"
"229202",229.201,1.384375,-0.008125,4.380313,0.000625,0.828999999999979,"002"
"230015",230.014,1.421875,-0.0075625,4.7325,0.00078125,0.813000000000017,"002"
"230894",230.893,1.4,-0.0066875,4.860625,0.000625,0.878999999999991,"002"
"231789",231.788,1.353125,-0.006875,4.859687,0.0009375,0.89500000000001,"002"
"232606",232.605,1.321875,-0.007,4.859687,0.0009375,0.816999999999979,"002"
"233470",233.469,1.30625,-0.0065,4.860313,0.000625,0.864000000000004,"002"
"234342",234.341,1.3,-0.0069375,4.51,0.0009375,0.872000000000014,"002"
"235164",235.163,1.003125,-0.007375,4.860938,0.00078125,0.822000000000003,"002"
"235960",235.959,1.1125,-0.007375,4.86,0.000625,0.795999999999992,"002"
"236805",236.804,1.1375,-0.0073125,4.727188,0.000625,0.844999999999999,"002"
"237660",237.659,1.221875,-0.0069375,4.859687,0.0009375,0.85499999999999,"002"
"238465",238.464,1.184375,-0.007625,4.860625,0.00078125,0.805000000000007,"002"
"239262",239.261,1.390625,-0.008625,4.860625,0.00046875,0.796999999999997,"002"
"240133",240.132,1.384375,-0.0075,4.400625,0.0009375,0.871000000000009,"002"
"241014",241.013,1.271875,-0.007625,4.860625,0.0009375,0.881,"002"
"241816",241.815,1.125,-0.0088125,4.86,0.000625,0.801999999999992,"002"
"242636",242.635,1.346875,-0.007625,4.37375,0.000625,0.819999999999993,"002"
"243477",243.476,1.29375,-0.00775,4.860938,0.00046875,0.841000000000008,"002"
"244295",244.294,0.978125,-0.008625,4.86,0.0009375,0.818000000000012,"002"
"245067",245.066,0.9375,-0.008,4.86,0.000625,0.771999999999991,"002"
"245892",245.891,1.246875,-0.0078125,4.859063,0.000625,0.824999999999989,"002"
"246765",246.764,1.253125,-0.00825,4.860313,0.000625,0.873000000000019,"002"
"247615",247.614,1.2625,-0.0080625,4.860313,0.00078125,0.849999999999994,"002"
"248405",248.404,1.35625,-0.008625,4.208438,0.00078125,0.789999999999992,"002"
"249262",249.261,1.315625,-0.0076875,4.860625,0.000625,0.856999999999999,"002"
"250125",250.124,1.25625,-0.007,4.860313,0.000625,0.863,"002"
"250923",250.922,0.959375,-0.008375,4.860625,0.00078125,0.798000000000002,"002"
"251729",251.728,1.246875,-0.0080625,4.860313,0.00046875,0.806000000000012,"002"
"252559",252.558,1.25625,-0.007875,3.729062,0.00078125,0.829999999999984,"002"
"253391",253.39,1.059375,-0.0085625,4.859063,0.00078125,0.831999999999994,"002"
"254154",254.153,1.134375,-0.0099375,4.860313,0.000625,0.763000000000005,"002"
"254951",254.95,1.3375,-0.0088125,4.860938,0.000625,0.796999999999997,"002"
"255764",255.763,1.2875,-0.0089375,4.86,0.000625,0.813000000000017,"002"
"256591",256.59,1.403125,-0.0086875,4.860313,0.0009375,0.82699999999997,"002"
"257351",257.35,1.365625,-0.0098125,4.860313,0.00078125,0.760000000000048,"002"
"258152",258.151,1.309375,-0.0090625,4.858438,0.000625,0.800999999999988,"002"
"258994",258.993,1.259375,-0.00825,4.86,0.000625,0.841999999999985,"002"
"259789",259.788,1.19375,-0.0086875,4.578437,0.00078125,0.795000000000016,"002"
"260572",260.571,1.371875,-0.0084375,4.860313,0.000625,0.783000000000015,"002"
"261457",261.456,1.378125,-0.007875,4.833125,0.000625,0.884999999999991,"002"
"262376",262.375,1.325,-0.0064375,3.929063,0.000625,0.918999999999983,"002"
"263182",263.181,1.090625,-0.0064375,4.86125,0.00078125,0.805999999999983,"002"
"264024",264.023,1.359375,-0.0075,4.642188,0.000625,0.842000000000041,"002"
"264887",264.886,1.2125,-0.008125,4.859687,0.00078125,0.863,"002"
"265714",265.713,0.8875,-0.0076875,4.858438,0.000625,0.826999999999998,"002"
"266485",266.484,1.328125,-0.0085,3.89625,0.000625,0.770999999999958,"002"
"267323",267.322,1.296875,-0.0078125,4.295938,0.000625,0.838000000000022,"002"
"268174",268.173,1.253125,-0.0093125,4.860313,0.000625,0.850999999999999,"002"
"268931",268.93,1.165625,-0.0093125,4.858125,0.0009375,0.757000000000005,"002"
"269737",269.736,1.265625,-0.0090625,4.859375,0.0009375,0.805999999999983,"002"
"270643",270.642,1.178125,-0.0073125,4.581563,0.00078125,0.906000000000006,"002"
"271510",271.509,1.209375,-0.0070625,4.667187,0.00078125,0.867000000000019,"002"
"272318",272.317,1.25625,-0.0088125,4.860313,0.00078125,0.807999999999993,"002"
"273167",273.166,1.2625,-0.0080625,4.86,0.000625,0.84899999999999,"002"
"274023",274.022,1.3125,-0.0078125,3.782812,0.00046875,0.855999999999995,"002"
"274811",274.81,0.821875,-0.0090625,4.86,0.000625,0.788000000000011,"002"
"275610",275.609,1.3125,-0.007375,4.803125,0.00078125,0.798999999999978,"002"
"276448",276.447,1.203125,-0.0078125,4.860313,0.000625,0.838000000000022,"002"
"277290",277.289,1.178125,-0.00725,4.6025,0.00078125,0.841999999999985,"002"
"278083",278.082,1.278125,-0.007875,4.858438,0.00078125,0.793000000000006,"002"
"278922",278.921,1.33125,-0.0074375,4.85875,0.00078125,0.838999999999999,"002"
"279799",279.798,1.3375,-0.0083125,4.86,0.00078125,0.87700000000001,"002"
"280632",280.631,1.0875,-0.0083125,4.86,0.00078125,0.83299999999997,"002"
"281418",281.417,1.0625,-0.0080625,4.860313,0.00078125,0.786000000000001,"002"
"282264",282.263,1.31875,-0.007875,4.860938,0.00109375,0.846000000000004,"002"
"283129",283.128,1.259375,-0.0093125,4.86,0.00078125,0.865000000000009,"002"
"283928",283.927,1.159375,-0.0073125,4.860313,0.000625,0.799000000000035,"002"
"284760",284.759,1.284375,-0.0060625,4.859687,0.00078125,0.831999999999994,"002"
"285631",285.63,1.215625,-0.0078125,4.860313,0.000625,0.870999999999981,"002"
"286481",286.48,1.13125,-0.0088125,4.86,0.00078125,0.850000000000023,"002"
"287272",287.271,1.234375,-0.0081875,4.807812,0.00109375,0.790999999999997,"002"
"288132",288.131,1.303125,-0.0085625,4.859687,0.000625,0.859999999999957,"002"
"289014",289.013,1.2625,-0.0085,4.859687,0.00078125,0.882000000000005,"002"
"289834",289.833,1.23125,-0.010125,4.860938,0.00078125,0.82000000000005,"002"
"290665",290.664,1.3375,-0.008,4.830312,0.0009375,0.83099999999996,"002"
