"","time","adi_ecg","adi_finger","adi_fro","ard_fro","ibi","id"
"101461",101.46,1.36875,-0.0165625,4.812812,0.000625,1.136,"003"
"102533",102.532,1.4125,-0.0120625,4.860938,0.000625,1.072,"003"
"103529",103.528,1.425,-0.01375,4.860625,0.000625,0.996000000000009,"003"
"104607",104.606,1.478125,-0.0165625,4.296875,0.0009375,1.07799999999999,"003"
"105735",105.734,1.4,-0.01675,3.976875,0.000625,1.128,"003"
"106866",106.865,1.484375,-0.0165,4.861875,0.00078125,1.131,"003"
"107913",107.912,1.475,-0.0178125,4.58125,0.00078125,1.04700000000001,"003"
"108998",108.997,1.378125,-0.0181875,4.861875,0.00078125,1.08499999999999,"003"
"110120",110.119,1.4,-0.01875,4.754062,0.000625,1.122,"003"
"111230",111.229,1.421875,-0.0155,4.862188,0.00109375,1.11,"003"
"112264",112.263,1.340625,-0.0155,3.969688,0.000625,1.03400000000001,"003"
"113367",113.366,1.478125,-0.0148125,4.862188,0.00078125,1.10299999999999,"003"
"114502",114.501,1.390625,-0.0155625,4.184375,0.000625,1.13500000000001,"003"
"115625",115.624,1.403125,-0.015125,4.861875,0.000625,1.12299999999999,"003"
"116649",116.648,1.44375,-0.0175625,4.706875,0.00046875,1.024,"003"
"117735",117.734,1.49375,-0.0195625,4.862188,0.00046875,1.086,"003"
"118909",118.908,1.353125,-0.0149375,4.751563,0.00078125,1.17400000000001,"003"
"120069",120.068,1.44375,-0.014375,4.861562,0.00078125,1.16,"003"
"121137",121.136,1.45,-0.01475,4.861875,0.00109375,1.068,"003"
"122276",122.275,1.371875,-0.0155,4.861562,0.000625,1.13900000000001,"003"
"123498",123.497,1.421875,-0.0174375,4.86125,0.00078125,1.22199999999999,"003"
"124658",124.657,1.465625,-0.0164375,4.862188,0.00078125,1.16,"003"
"125724",125.723,1.3625,-0.0191875,4.861562,0.00078125,1.066,"003"
"126876",126.875,1.425,-0.0178125,4.861562,0.00078125,1.152,"003"
"128077",128.076,1.4125,-0.0191875,4.862188,0.0009375,1.20099999999999,"003"
"129185",129.184,1.428125,-0.015625,3.954687,0.00078125,1.108,"003"
"130275",130.274,1.434375,-0.016125,4.861875,0.00078125,1.09,"003"
"131408",131.407,1.43125,-0.0169375,4.862188,0.00078125,1.13300000000001,"003"
"132530",132.529,1.384375,-0.0160625,4.862188,0.000625,1.12199999999999,"003"
"133561",133.56,1.496875,-0.0156875,4.861875,0.0009375,1.03100000000001,"003"
"134657",134.656,1.371875,-0.016625,4.67125,0.000625,1.096,"003"
"135835",135.834,1.4,-0.0195625,4.8625,0.00078125,1.178,"003"
"136967",136.966,1.4375,-0.017125,3.91,0.0009375,1.13200000000001,"003"
"138035",138.034,1.415625,-0.0189375,4.860938,0.00078125,1.06799999999998,"003"
"139169",139.168,1.4625,-0.0201875,4.862188,0.000625,1.13400000000001,"003"
"140307",140.306,1.38125,-0.020625,4.860938,0.00046875,1.13800000000001,"003"
"141331",141.33,1.3875,-0.0209375,4.421875,0.00078125,1.024,"003"
"142396",142.395,1.4625,-0.0218125,4.861875,0.0009375,1.065,"003"
"143549",143.548,1.35625,-0.0215625,4.86,0.00078125,1.15299999999999,"003"
"144667",144.666,1.465625,-0.0213125,4.179688,0.00078125,1.11799999999999,"003"
"145725",145.724,1.56875,-0.0240625,4.8625,0.00078125,1.05799999999999,"003"
"146852",146.851,1.43125,-0.0219375,4.500938,0.000625,1.12700000000001,"003"
"148041",148.04,1.384375,-0.0230625,4.58625,0.000625,1.18899999999999,"003"
"149145",149.144,1.390625,-0.0221875,4.860938,0.000625,1.10400000000001,"003"
"150209",150.208,1.434375,-0.0265625,4.43875,0.0009375,1.06399999999999,"003"
"151344",151.343,1.446875,-0.021375,4.8625,0.0009375,1.13499999999999,"003"
"152483",152.482,1.45,-0.02175,4.861562,0.0009375,1.13900000000001,"003"
"153514",153.513,1.415625,-0.024,4.04625,0.00078125,1.03100000000001,"003"
"154574",154.573,1.43125,-0.0249375,4.8625,0.00078125,1.06,"003"
"155706",155.705,1.421875,-0.022375,3.91625,0.00078125,1.13200000000001,"003"
"156822",156.821,1.415625,-0.0216875,4.414688,0.0009375,1.11599999999999,"003"
"157879",157.878,1.509375,-0.024875,4.861562,0.00078125,1.05699999999999,"003"
"159018",159.017,1.4375,-0.0226875,4.861562,0.00078125,1.13900000000001,"003"
"160196",160.195,1.440625,-0.0243125,4.73625,0.000625,1.178,"003"
"161327",161.326,1.44375,-0.022875,4.451563,0.000625,1.131,"003"
"162354",162.353,1.434375,-0.02525,4.86125,0.0009375,1.02700000000002,"003"
"163414",163.413,1.45,-0.024375,3.907812,0.000625,1.06,"003"
"164523",164.522,1.384375,-0.0243125,4.860313,0.0009375,1.10899999999998,"003"
"165619",165.618,1.475,-0.0226875,4.861562,0.00078125,1.096,"003"
"166608",166.607,1.515625,-0.028375,4.862188,0.000625,0.989000000000004,"003"
"167692",167.691,1.4375,-0.024875,4.860938,0.000625,1.084,"003"
"168827",168.826,1.415625,-0.02375,4.861562,0.000625,1.13499999999999,"003"
"169870",169.869,1.35625,-0.0215625,3.39125,0.0009375,1.04300000000001,"003"
"170972",170.971,1.35625,-0.018875,4.861562,0.00046875,1.102,"003"
"172127",172.126,1.3875,-0.0179375,4.860313,0.0003125,1.155,"003"
"173239",173.238,1.49375,-0.0181875,4.862188,0.00078125,1.11199999999999,"003"
"174245",174.244,1.44375,-0.020875,4.647812,0.00078125,1.006,"003"
"175314",175.313,1.428125,-0.02175,4.861562,0.000625,1.06899999999999,"003"
"176414",176.413,1.36875,-0.021125,4.761875,0.00078125,1.10000000000002,"003"
"177447",177.446,1.45,-0.024,4.290312,0.000625,1.03299999999999,"003"
"178462",178.461,1.45625,-0.0236875,4.861875,0.00078125,1.01500000000001,"003"
"179595",179.594,1.4,-0.0225,4.734687,0.000625,1.13299999999998,"003"
"180757",180.756,1.421875,-0.02175,4.861562,0.000625,1.16200000000001,"003"
"181826",181.825,1.4125,-0.0230625,4.861562,0.000625,1.06899999999999,"003"
"182925",182.924,1.45625,-0.0244375,4.861875,0.000625,1.09900000000002,"003"
"184053",184.052,1.38125,-0.023125,4.543438,0.0009375,1.12799999999999,"003"
"185136",185.135,1.378125,-0.02425,4.860313,0.0009375,1.083,"003"
"186158",186.157,1.390625,-0.0260625,4.86125,0.000625,1.02200000000002,"003"
"187287",187.286,1.434375,-0.0243125,4.500938,0.00078125,1.12899999999999,"003"
"188497",188.496,1.40625,-0.025875,4.861875,0.000625,1.21000000000001,"003"
"189606",189.605,1.490625,-0.023875,4.8625,0.000625,1.10899999999998,"003"
"190737",190.736,1.434375,-0.02575,4.691875,0.000625,1.131,"003"
"191892",191.891,1.428125,-0.02575,4.40875,0.0009375,1.155,"003"
"193020",193.019,1.390625,-0.025625,4.860938,0.00078125,1.12800000000001,"003"
"194038",194.037,1.4125,-0.0318125,4.860938,0.00078125,1.018,"003"
"195087",195.086,1.3875,-0.031,4.861562,0.0009375,1.04900000000001,"003"
"196207",196.206,1.4,-0.027125,4.132187,0.00046875,1.11999999999998,"003"
"197288",197.287,1.4,-0.0293125,4.862188,0.00078125,1.08100000000002,"003"
"198310",198.309,1.434375,-0.032,4.240938,0.0009375,1.02199999999999,"003"
"199409",199.408,1.446875,-0.0265625,4.862188,0.000625,1.09899999999999,"003"
"200556",200.555,1.409375,-0.0249375,4.408437,0.000625,1.14700000000002,"003"
"201618",201.617,1.39375,-0.0273125,4.463438,0.00109375,1.06199999999998,"003"
"202713",202.712,1.39375,-0.0286875,4.859687,0.00078125,1.095,"003"
"203866",203.865,1.453125,-0.0273125,4.862188,0.000625,1.15300000000002,"003"
"204970",204.969,1.365625,-0.0270625,4.518438,0.000625,1.10399999999998,"003"
"206002",206.001,1.471875,-0.034125,4.861875,0.00078125,1.03200000000001,"003"
"207108",207.107,1.409375,-0.029375,3.154375,0.00078125,1.10599999999999,"003"
"208257",208.256,1.353125,-0.0265625,4.86,0.000625,1.149,"003"
"209330",209.329,1.46875,-0.0305625,4.860625,0.000625,1.07300000000001,"003"
"210445",210.444,1.35,-0.0279375,4.860625,0.000625,1.11499999999998,"003"
"211605",211.604,1.365625,-0.02825,4.861562,0.00078125,1.16000000000003,"003"
"212734",212.733,1.446875,-0.0274375,4.412813,0.00078125,1.12899999999999,"003"
"213769",213.768,1.453125,-0.0355,4.861562,0.000625,1.035,"003"
"214838",214.837,1.415625,-0.0365,4.859375,0.000625,1.06899999999999,"003"
"215956",215.955,1.3375,-0.0298125,4.749375,0.000625,1.11800000000002,"003"
"217042",217.041,1.40625,-0.029125,4.675625,0.00078125,1.08599999999998,"003"
"218028",218.027,1.396875,-0.0319375,4.861875,0.000625,0.98599999999999,"003"
"219065",219.064,1.39375,-0.030875,4.861562,0.0009375,1.03700000000001,"003"
"220258",220.257,1.534375,-0.0248125,4.861875,0.0009375,1.19300000000001,"003"
"221443",221.442,1.39375,-0.0259375,4.668125,0.00109375,1.185,"003"
"222534",222.533,1.38125,-0.02625,4.860938,0.00078125,1.09099999999998,"003"
"223706",223.705,1.478125,-0.02375,4.861562,0.0009375,1.17200000000003,"003"
"224889",224.888,1.384375,-0.0275625,4.86125,0.000625,1.18299999999999,"003"
"226036",226.035,1.434375,-0.0261875,4.86125,0.00078125,1.14699999999999,"003"
"227091",227.09,1.4375,-0.0248125,4.330938,0.000625,1.05500000000001,"003"
"228154",228.153,1.43125,-0.0231875,4.861562,0.0009375,1.06299999999999,"003"
"229266",229.265,1.5375,-0.0216875,4.862188,0.0009375,1.11199999999999,"003"
"230348",230.347,1.5125,-0.0190625,4.862188,0.00046875,1.08200000000002,"003"
"231362",231.361,1.4375,-0.0240625,4.860938,0.0009375,1.01399999999998,"003"
"232512",232.511,1.46875,-0.0208125,4.860625,0.00078125,1.15000000000001,"003"
"233700",233.699,1.403125,-0.023375,4.860313,0.00078125,1.18800000000002,"003"
"234772",234.771,1.4375,-0.0243125,3.915938,0.000625,1.07199999999997,"003"
"235885",235.884,1.3625,-0.026,4.859687,0.000625,1.113,"003"
"237022",237.021,1.421875,-0.025125,4.862188,0.000625,1.137,"003"
"238081",238.08,1.396875,-0.0296875,4.86125,0.000625,1.05900000000003,"003"
"239183",239.182,1.353125,-0.028375,4.861562,0.00078125,1.10199999999998,"003"
"240340",240.339,1.459375,-0.027125,4.8625,0.00078125,1.15700000000001,"003"
"241422",241.421,1.421875,-0.0284375,4.398438,0.00078125,1.08199999999999,"003"
"242471",242.47,1.409375,-0.034625,4.54,0.000625,1.04900000000001,"003"
"243597",243.596,1.43125,-0.0275625,4.36125,0.00078125,1.126,"003"
"244764",244.763,1.4875,-0.0266875,4.862188,0.00078125,1.167,"003"
"245828",245.827,1.475,-0.0305625,4.86125,0.00078125,1.06399999999999,"003"
"246892",246.891,1.434375,-0.0341875,4.861562,0.0009375,1.06399999999999,"003"
"247990",247.989,1.425,-0.0315,4.86125,0.00078125,1.09800000000001,"003"
"249065",249.064,1.4,-0.032625,4.087187,0.000625,1.07499999999999,"003"
"250057",250.056,1.46875,-0.03575,4.861562,0.00078125,0.992000000000019,"003"
"251054",251.053,1.44375,-0.0345,3.83625,0.00078125,0.996999999999986,"003"
"252098",252.097,1.403125,-0.029,3.895938,0.0009375,1.04400000000001,"003"
"253103",253.102,1.45625,-0.0325,4.1375,0.000625,1.005,"003"
"254140",254.139,1.4875,-0.0319375,4.861875,0.00078125,1.03700000000001,"003"
"255319",255.318,1.440625,-0.0258125,3.154688,0.0009375,1.179,"003"
"256516",256.515,1.421875,-0.02725,4.859687,0.000625,1.19699999999997,"003"
"257604",257.603,1.428125,-0.026625,2.240938,0.00078125,1.08800000000002,"003"
"258723",258.722,1.453125,-0.0264375,4.733438,0.00078125,1.11899999999997,"003"
"259860",259.859,1.4125,-0.0265,4.86125,0.000625,1.137,"003"
"260906",260.905,1.39375,-0.0308125,3.870313,0.0009375,1.04599999999999,"003"
"261924",261.923,1.409375,-0.03275,4.838438,0.0009375,1.01800000000003,"003"
"263031",263.03,1.353125,-0.02675,4.860313,0.0009375,1.10699999999997,"003"
"264187",264.186,1.378125,-0.0256875,2.9925,0.00078125,1.15600000000001,"003"
"265279",265.278,1.434375,-0.027875,4.860938,0.000625,1.09200000000004,"003"
"266337",266.336,1.4625,-0.0353125,4.862188,0.00078125,1.05799999999999,"003"
"267459",267.458,1.41875,-0.018875,4.861562,0.00078125,1.12200000000001,"003"
"268602",268.601,1.396875,-0.0271875,3.440625,0.0009375,1.14299999999997,"003"
"269668",269.667,1.503125,-0.02275,4.861562,0.000625,1.06599999999997,"003"
"270728",270.727,1.35,-0.0236875,4.862188,0.00078125,1.06,"003"
"271843",271.842,1.5125,-0.02025,4.861562,0.000625,1.11500000000001,"003"
"272920",272.919,1.45,-0.0195625,4.862188,0.00078125,1.077,"003"
"274011",274.01,1.409375,-0.020875,3.967813,0.00078125,1.09100000000001,"003"
"275135",275.134,1.4,-0.026875,4.861562,0.000625,1.12400000000002,"003"
"276106",276.105,1.384375,-0.0328125,4.849687,0.000625,0.971000000000004,"003"
"277190",277.189,1.46875,-0.030125,4.861562,0.0009375,1.084,"003"
"278284",278.283,1.465625,-0.0291875,4.036875,0.0009375,1.09399999999999,"003"
"279270",279.269,1.415625,-0.0341875,4.860938,0.00078125,0.98599999999999,"003"
"280271",280.27,1.459375,-0.0346875,4.861562,0.00078125,1.00099999999998,"003"
"281323",281.322,1.353125,-0.033125,4.860313,0.000625,1.05200000000002,"003"
"282391",282.39,1.43125,-0.029625,4.525938,0.0009375,1.06799999999998,"003"
"283402",283.401,1.4875,-0.0344375,4.862188,0.00046875,1.01100000000002,"003"
"284465",284.464,1.425,-0.0328125,4.668125,0.0009375,1.06299999999999,"003"
"285614",285.613,1.425,-0.027125,4.399063,0.0009375,1.149,"003"
"286733",286.732,1.446875,-0.0271875,4.852812,0.000625,1.11900000000003,"003"
"287756",287.755,1.4,-0.0365,4.860938,0.0009375,1.02299999999997,"003"
"288809",288.808,1.48125,-0.0343125,4.861562,0.00078125,1.053,"003"
"289911",289.91,1.36875,-0.0310625,3.54125,0.00078125,1.10200000000003,"003"
"290952",290.951,1.459375,-0.0353125,4.862188,0.0009375,1.041,"003"
"291907",291.906,1.4625,-0.0338125,4.862188,0.000625,0.954999999999984,"003"
"292945",292.944,1.4375,-0.036875,4.860313,0.00078125,1.03800000000001,"003"
"294033",294.032,1.446875,-0.0283125,4.861562,0.000625,1.08799999999997,"003"
"295026",295.025,1.453125,-0.0335,4.775313,0.00109375,0.992999999999995,"003"
"296063",296.062,1.39375,-0.0306875,4.850937,0.0009375,1.03700000000003,"003"
"297195",297.194,1.4375,-0.030875,4.861562,0.00046875,1.13200000000001,"003"
"298267",298.266,1.39375,-0.027875,4.86125,0.00109375,1.072,"003"
"299278",299.277,1.384375,-0.0308125,4.822813,0.000625,1.01099999999997,"003"
"300348",300.347,1.39375,-0.0305,4.86125,0.000625,1.06999999999999,"003"
"301441",301.44,1.390625,-0.0279375,4.86125,0.00078125,1.09300000000002,"003"
"302439",302.438,1.484375,-0.03375,4.8625,0.00078125,0.99799999999999,"003"
"303492",303.491,1.49375,-0.032375,4.861562,0.000625,1.053,"003"
"304565",304.564,1.515625,-0.035125,4.862188,0.00078125,1.07300000000004,"003"
"305532",305.531,1.4875,-0.0325625,3.960313,0.00078125,0.966999999999985,"003"
"306483",306.482,1.5,-0.0361875,4.861875,0.00078125,0.951000000000022,"003"
"307530",307.529,1.378125,-0.037,4.860313,0.00078125,1.04699999999997,"003"
"308596",308.595,1.38125,-0.03475,4.861562,0.0009375,1.06600000000003,"003"
"309569",309.568,1.478125,-0.0381875,4.861875,0.00078125,0.972999999999956,"003"
"310577",310.576,1.384375,-0.0404375,4.16375,0.00046875,1.00800000000004,"003"
"311665",311.664,1.446875,-0.0365625,4.860625,0.00078125,1.08799999999997,"003"
"312722",312.721,1.503125,-0.0380625,4.861562,0.000625,1.05700000000002,"003"
"313706",313.705,1.465625,-0.040875,4.5075,0.00046875,0.98399999999998,"003"
"314743",314.742,1.428125,-0.04175,4.580312,0.00078125,1.03700000000003,"003"
"315833",315.832,1.384375,-0.035375,4.860313,0.00046875,1.08999999999997,"003"
"316870",316.869,1.4375,-0.0388125,4.86125,0.000625,1.03700000000003,"003"
"317880",317.879,1.378125,-0.0464375,4.021562,0.000625,1.00999999999999,"003"
"318956",318.955,1.43125,-0.03675,4.861562,0.00078125,1.07599999999996,"003"
"320066",320.065,1.440625,-0.0323125,4.393438,0.000625,1.11000000000001,"003"
"321104",321.103,1.4125,-0.035875,4.860625,0.0009375,1.03800000000001,"003"
"322143",322.142,1.484375,-0.0381875,4.862188,0.00078125,1.03899999999999,"003"
"323244",323.243,1.45,-0.032375,4.861562,0.000625,1.101,"003"
"324373",324.372,1.415625,-0.0290625,4.860625,0.00046875,1.12900000000002,"003"
"325427",325.426,1.43125,-0.0330625,4.20625,0.00046875,1.05399999999997,"003"
"326463",326.462,1.396875,-0.0656875,4.199063,0.00078125,1.036,"003"
