"","time","adi_ecg","adi_finger","adi_fro","ard_fro","ibi","id"
"33505",33.504,1.246875,-0.0056875,4.95375,4.95125,1.008,"004"
"34460",34.459,1.5875,-0.0049375,4.953125,4.9525,0.955000000000005,"004"
"35444",35.443,1.596875,-0.006,4.93875,4.951563,0.983999999999995,"004"
"36397",36.396,-0.203125,-0.0046875,4.9625,4.951406,0.953000000000003,"004"
"37363",37.362,1.240625,-0.005375,4.95375,4.952188,0.966000000000001,"004"
"38408",38.407,1.265625,-0.005125,4.949063,4.952031,1.04499999999999,"004"
"39418",39.417,1.4375,-0.0060625,4.942188,4.95125,1.01000000000001,"004"
"40489",40.488,1.51875,-0.004875,4.948437,4.952344,1.071,"004"
"41530",41.529,1.025,-0.004625,4.945625,4.952031,1.041,"004"
"42526",42.525,1.390625,-0.005375,4.935313,4.952344,0.995999999999995,"004"
"43538",43.537,1.040625,-0.0058125,4.944687,4.951406,1.012,"004"
"44484",44.483,-0.071875,-0.00575,4.960625,4.952344,0.945999999999998,"004"
"45435",45.434,1.409375,-0.006625,4.952813,4.951719,0.951000000000001,"004"
"46431",46.43,0.9625,-0.0055,4.954063,4.952188,0.996000000000002,"004"
"47417",47.416,0.859375,-0.005875,4.951563,4.952188,0.985999999999997,"004"
"48477",48.476,1.340625,-0.0044375,4.939687,4.952656,1.06,"004"
"49522",49.521,0.46875,-0.0053125,4.954688,4.952188,1.045,"004"
"50525",50.524,1.346875,-0.0054375,4.938438,4.952031,1.003,"004"
"51547",51.546,1.4375,-0.0058125,4.935625,4.951875,1.022,"004"
"52564",52.563,0.88125,-0.0054375,4.936563,4.951875,1.017,"004"
"53541",53.54,1.35,-0.0058125,4.945313,4.951719,0.976999999999997,"004"
"54556",54.555,1.43125,-0.006,4.9375,4.952031,1.015,"004"
"55506",55.505,1.10625,-0.0056875,4.9375,4.951875,0.950000000000003,"004"
"56441",56.44,1.521875,-0.00525,4.937812,4.952031,0.934999999999995,"004"
"57391",57.39,1.09375,-0.0059375,4.94125,3.201563,0.950000000000003,"004"
"58288",58.287,1.034375,-0.005125,4.949688,4.952031,0.896999999999998,"004"
"59300",59.299,1.4375,-0.0063125,4.938438,4.952031,1.012,"004"
"60293",60.292,0.884375,-0.0058125,4.950625,4.952969,0.993000000000002,"004"
"61313",61.312,1.5375,-0.005625,4.94,4.952188,1.02,"004"
"62301",62.3,0.825,-0.0058125,4.954688,4.951094,0.988,"004"
"63245",63.244,1.490625,-0.0064375,4.92875,4.952188,0.944000000000003,"004"
"64228",64.227,1.371875,-0.0065,4.919688,4.952969,0.983000000000004,"004"
"65141",65.14,0.79375,-0.005125,4.949688,4.953437,0.912999999999997,"004"
"66061",66.06,1.46875,-0.0066875,4.945938,4.952813,0.920000000000002,"004"
"67026",67.025,1.4125,-0.006625,4.92,4.953125,0.965000000000003,"004"
"67989",67.988,0.846875,-0.006125,4.942188,4.952656,0.962999999999994,"004"
"68944",68.943,1.559375,-0.0065,4.935938,4.952031,0.954999999999998,"004"
"69933",69.932,1.471875,-0.006375,4.949688,4.951875,0.989000000000004,"004"
"70867",70.866,1.015625,-0.0065625,4.947813,4.952813,0.933999999999997,"004"
"71808",71.807,1.596875,-0.0063125,4.937812,4.951875,0.941000000000003,"004"
"72787",72.786,1.428125,-0.0068125,4.9325,4.952813,0.978999999999999,"004"
"73729",73.728,1.040625,-0.0063125,4.95375,4.952813,0.941999999999993,"004"
"74682",74.681,1.5875,-0.006125,4.942188,4.951875,0.953000000000003,"004"
"75649",75.648,1.36875,-0.0058125,4.947188,4.952656,0.966999999999999,"004"
"76546",76.545,1.365625,-0.0053125,4.954688,4.951875,0.897000000000006,"004"
"77480",77.479,1.490625,-0.00625,4.954688,4.952031,0.933999999999997,"004"
"78424",78.423,-0.16875,-0.006125,4.9625,4.951875,0.944000000000003,"004"
"79327",79.326,1.165625,-0.0053125,4.950625,4.951719,0.902999999999992,"004"
"80285",80.284,1.496875,-0.006125,4.949063,4.952188,0.958000000000013,"004"
"81266",81.265,0.240625,-0.00625,4.957813,4.952969,0.980999999999995,"004"
"82198",82.197,0.996875,-0.006125,4.955,4.952344,0.932000000000002,"004"
"83204",83.203,1.0875,-0.0066875,4.949688,4.951875,1.006,"004"
"84195",84.194,0.55,-0.0060625,4.953437,4.952188,0.991,"004"
"85171",85.17,1.459375,-0.0059375,4.940938,4.953906,0.975999999999999,"004"
"86172",86.171,-0.58125,-0.0054375,4.962813,4.950781,1.001,"004"
"87111",87.11,1.221875,-0.005875,4.950625,4.952188,0.938999999999993,"004"
"88104",88.103,1.346875,-0.0064375,4.948125,4.951875,0.992999999999995,"004"
"89100",89.099,0.503125,-0.0060625,4.954688,4.952031,0.996000000000009,"004"
"90103",90.102,1.534375,-0.006,4.936563,4.952031,1.003,"004"
"91120",91.119,0.5625,-0.00575,4.957813,4.952344,1.017,"004"
"92075",92.074,1.40625,-0.0059375,4.954063,4.9525,0.954999999999998,"004"
"93083",93.082,1.403125,-0.0065625,4.952813,4.951875,1.008,"004"
"94083",94.082,-0.15625,-0.0060625,4.9625,4.951719,1,"004"
"95074",95.073,1.509375,-0.0061875,4.940625,4.952188,0.991,"004"
"96112",96.111,1.296875,-0.0063125,4.9375,4.952813,1.03800000000001,"004"
"97103",97.102,1.171875,-0.006125,4.947188,4.951563,0.991,"004"
"98116",98.115,1.496875,-0.0068125,4.948437,4.9525,1.01299999999999,"004"
"99088",99.087,0.678125,-0.006625,4.955625,4.952344,0.972000000000008,"004"
"99970",99.969,0.521875,-0.0045,4.959688,4.951875,0.881999999999991,"004"
"100873",100.872,1.64375,-0.00625,4.94125,4.953906,0.903000000000006,"004"
"101852",101.851,0.8125,-0.006125,4.955,3.769687,0.978999999999999,"004"
"102815",102.814,0.434375,-0.0066875,4.959062,4.951563,0.962999999999994,"004"
"103915",103.914,1.571875,-0.004875,4.935625,4.951406,1.10000000000001,"004"
"105077",105.076,0.75625,-0.00475,4.952188,4.952344,1.16199999999999,"004"
"106051",106.05,1.234375,-0.006625,4.94875,4.9525,0.974000000000004,"004"
"107061",107.06,1.590625,-0.0063125,4.940625,4.952969,1.01000000000001,"004"
"108057",108.056,0.828125,-0.006875,4.950938,4.9525,0.995999999999995,"004"
"108979",108.978,1.31875,-0.0065,4.950625,4.951719,0.921999999999997,"004"
"109978",109.977,1.296875,-0.00675,4.954688,4.952656,0.999000000000009,"004"
"110992",110.991,0,-0.0058125,4.960312,4.952031,1.014,"004"
"111952",111.951,1.34375,-0.0069375,4.949688,4.952969,0.959999999999994,"004"
"113064",113.063,1.2875,-0.0064375,4.954688,4.951719,1.11200000000001,"004"
"114107",114.106,0,-0.00625,4.961875,4.950625,1.04299999999999,"004"
"115101",115.1,1.521875,-0.00675,4.945938,4.952031,0.994,"004"
"116106",116.105,1.1125,-0.0063125,4.952188,4.952344,1.00500000000001,"004"
"117038",117.037,-0.25625,-0.0061875,4.962813,4.952031,0.932000000000002,"004"
"117958",117.957,1.21875,-0.006125,4.955625,4.952344,0.919999999999987,"004"
"118899",118.898,1.359375,-0.00675,4.95,4.952031,0.941000000000003,"004"
"119829",119.828,0.578125,-0.0056875,4.954688,4.951875,0.930000000000007,"004"
"120943",120.942,1.575,-0.0049375,4.948437,4.952656,1.11399999999999,"004"
"122179",122.178,1.696875,-0.0071875,4.933125,4.952031,1.236,"004"
"123189",123.188,1.3375,-0.006,4.954688,4.952031,1.01000000000001,"004"
"124213",124.212,1.878125,-0.00675,4.940938,4.952813,1.024,"004"
"125245",125.244,1.446875,-0.00725,4.950938,4.952656,1.032,"004"
"126212",126.211,0.734375,-0.00775,4.956563,4.952813,0.966999999999999,"004"
"127144",127.143,1.721875,-0.0061875,4.948125,4.952656,0.932000000000002,"004"
"128118",128.117,1.99375,-0.0039375,4.952188,4.951563,0.97399999999999,"004"
"129038",129.037,2.7875,-0.005875,-0.0028125,4.952656,0.920000000000016,"004"
"129899",129.898,3.903125,-0.0031875,-0.0021875,4.952031,0.86099999999999,"004"
"130883",130.882,3.590625,-0.0071875,-0.0028125,4.952344,0.984000000000009,"004"
"131836",131.835,2.85625,-0.0076875,-0.0025,4.952344,0.953000000000003,"004"
"132721",132.72,1.94375,-0.002625,-0.0028125,4.952344,0.884999999999991,"004"
"133629",133.628,2.465625,-0.0051875,4.96625,4.952813,0.907999999999987,"004"
"134575",134.574,1.878125,-0.0065,4.9625,4.95125,0.946000000000026,"004"
"135514",135.513,0.9875,-0.0053125,4.955625,4.952188,0.938999999999993,"004"
"136411",136.41,-0.58125,-0.0035625,4.96375,4.950938,0.896999999999991,"004"
"137272",137.271,0.48125,-0.004125,4.955312,4.9525,0.86099999999999,"004"
"138140",138.139,0.765625,-0.0030625,4.945,4.952188,0.868000000000023,"004"
"139027",139.026,-0.9375,-0.0025625,4.963125,4.951406,0.887,"004"
"139904",139.903,-0.91875,-0.004375,4.962187,4.951719,0.876999999999981,"004"
"140746",140.745,-0.80625,-0.002375,4.960625,4.951406,0.842000000000013,"004"
"141579",141.578,0.16875,-0.002625,4.955,4.952344,0.832999999999998,"004"
"142489",142.488,1.23125,-0.006,4.914063,4.952813,0.909999999999997,"004"
"143464",143.463,1.125,-0.0073125,4.930625,4.952344,0.974999999999994,"004"
"144447",144.446,0.2625,-0.007125,4.952188,4.645625,0.983000000000004,"004"
"145379",145.378,1.2375,-0.0068125,4.914375,4.9525,0.931999999999988,"004"
"146368",146.367,1.096875,-0.0064375,4.934687,4.951875,0.989000000000004,"004"
"147333",147.332,1.178125,-0.0070625,4.916563,4.952031,0.965000000000003,"004"
"148253",148.252,0.909375,-0.00575,4.941562,4.952031,0.920000000000016,"004"
"149162",149.161,1.259375,-0.005625,4.949688,4.952031,0.908999999999992,"004"
"150072",150.071,1.146875,-0.005375,4.955,4.952188,0.909999999999997,"004"
"150978",150.977,-0.396875,-0.00525,4.963438,4.952188,0.906000000000006,"004"
"151870",151.869,-0.48125,-0.005,4.963125,4.95125,0.891999999999996,"004"
"152820",152.819,-0.41875,-0.0058125,4.963125,4.953437,0.949999999999989,"004"
"153769",153.768,0.98125,-0.007,4.953125,4.9525,0.949000000000012,"004"
"154710",154.709,-0.396875,-0.0065,4.964062,4.95125,0.941000000000003,"004"
"155619",155.618,1.359375,-0.00675,4.947188,4.9525,0.908999999999992,"004"
"156567",156.566,1.1375,-0.0065,4.950625,4.9525,0.948000000000008,"004"
"157497",157.496,-0.34375,-0.006375,4.962187,4.950625,0.930000000000007,"004"
"158358",158.357,0.65,-0.0036875,4.95625,4.952656,0.86099999999999,"004"
"159266",159.265,1.490625,-0.0060625,4.948437,4.952656,0.907999999999987,"004"
"160283",160.282,1.29375,-0.006625,4.953125,4.9525,1.01700000000002,"004"
"161311",161.31,0.553125,-0.0070625,4.954688,4.952813,1.02799999999999,"004"
"162257",162.256,0.853125,-0.0066875,4.954688,4.95375,0.945999999999998,"004"
"163206",163.205,1.603125,-0.0059375,4.947188,4.951875,0.949000000000012,"004"
"164121",164.12,1.253125,-0.00575,4.9525,4.951719,0.914999999999992,"004"
"164998",164.997,0.746875,-0.0031875,4.95625,4.952969,0.87700000000001,"004"
"165836",165.835,1.203125,-0.0023125,4.955,4.952656,0.837999999999994,"004"
"166697",166.696,1.290625,-0.0034375,4.9525,4.952188,0.86099999999999,"004"
"167567",167.566,1.20625,-0.0048125,4.945313,4.952031,0.870000000000005,"004"
"168428",168.427,-0.590625,-0.002875,4.962813,4.951406,0.86099999999999,"004"
"169239",169.238,1.025,-0.0018125,4.954688,4.952344,0.811000000000007,"004"
"170072",170.071,1.334375,-0.003125,4.95,4.952031,0.832999999999998,"004"
"170930",170.929,-0.378125,-0.003875,4.962813,4.952656,0.858000000000004,"004"
"171758",171.757,-0.425,-0.002875,4.963125,4.950625,0.828000000000003,"004"
"172591",172.59,0.903125,-0.0041875,4.957187,4.951875,0.832999999999998,"004"
"173466",173.465,1.3,-0.0065625,4.95375,4.9525,0.875,"004"
"174393",174.392,-0.25625,-0.007,4.962187,4.95375,0.926999999999992,"004"
"175290",175.289,1.36875,-0.0078125,4.95,4.952188,0.896999999999991,"004"
"176245",176.244,1.58125,-0.0075625,4.938125,4.952969,0.955000000000013,"004"
"177173",177.172,-0.590625,-0.0075625,4.963125,4.951406,0.927999999999997,"004"
"178036",178.035,0.684375,-0.005375,4.955312,4.952813,0.863,"004"
"178899",178.898,0.878125,-0.0048125,4.95625,4.952188,0.863,"004"
"179741",179.74,-0.55625,-0.0048125,4.96375,4.950938,0.842000000000013,"004"
"180524",180.523,0.70625,-0.0028125,4.957813,4.952031,0.782999999999987,"004"
"181319",181.318,0.915625,-0.003375,4.957187,4.953281,0.795000000000016,"004"
"182116",182.115,0.859375,-0.004375,4.955625,4.951875,0.796999999999997,"004"
"182922",182.921,-0.321875,-0.002875,4.963125,4.952031,0.805999999999983,"004"
"183710",183.709,0.6,-0.0035,4.957187,4.9525,0.788000000000011,"004"
"184616",184.615,1.109375,-0.0071875,4.954688,4.952344,0.906000000000006,"004"
"185576",185.575,0.6875,-0.008,4.954688,4.9525,0.95999999999998,"004"
"186506",186.505,0.578125,-0.0074375,4.955625,4.952344,0.930000000000007,"004"
"187482",187.481,1.234375,-0.0076875,4.944687,4.6725,0.975999999999999,"004"
"188436",188.435,0.853125,-0.0085625,4.949688,4.952188,0.954000000000008,"004"
"189325",189.324,0.35625,-0.0064375,4.958438,4.951719,0.88900000000001,"004"
"190216",190.215,1.240625,-0.006,4.95,4.953125,0.890999999999991,"004"
"191117",191.116,1.3,-0.007625,4.943437,4.961406,0.90100000000001,"004"
"192014",192.013,-0.471875,-0.0065,4.963125,4.950938,0.896999999999991,"004"
"192872",192.871,0.66875,-0.006,4.95625,4.952188,0.858000000000004,"004"
"193787",193.786,1.359375,-0.0074375,4.949688,4.9625,0.914999999999992,"004"
"194738",194.737,0.696875,-0.008125,4.954688,4.952344,0.950999999999993,"004"
"195628",195.627,-0.446875,-0.0053125,4.963438,4.950781,0.890000000000015,"004"
"196514",196.513,1.375,-0.007,4.950938,4.952344,0.885999999999996,"004"
"197430",197.429,1.240625,-0.007,4.951563,4.952031,0.915999999999997,"004"
"198411",198.41,-0.309375,-0.007375,4.962187,4.952969,0.980999999999995,"004"
"199334",199.333,-0.359375,-0.008,4.963125,4.952031,0.923000000000002,"004"
"200285",200.284,1.275,-0.007875,4.954688,4.9525,0.950999999999993,"004"
"201280",201.279,-0.10625,-0.0069375,4.961875,4.952031,0.995000000000005,"004"
"202212",202.211,-0.34375,-0.007125,4.964688,4.95,0.932000000000016,"004"
"203170",203.169,1.215625,-0.007375,4.947188,4.951563,0.957999999999998,"004"
"204173",204.172,0.809375,-0.0085625,4.955,4.951406,1.00299999999999,"004"
"205083",205.082,1.05,-0.006875,4.947188,2.600625,0.909999999999997,"004"
"205897",205.896,1.0875,-0.0031875,4.948437,4.951875,0.813999999999993,"004"
"206701",206.7,0.94375,-0.0033125,4.944063,4.952031,0.804000000000002,"004"
"207512",207.511,-0.44375,-0.00175,4.962813,4.952188,0.811000000000007,"004"
"208295",208.294,1.240625,-0.0025,4.945625,4.952188,0.783000000000015,"004"
"209125",209.124,1.346875,-0.0048125,4.947188,4.953281,0.829999999999984,"004"
"209984",209.983,0.471875,-0.0060625,4.955625,4.952656,0.859000000000009,"004"
"210817",210.816,0.26875,-0.0036875,4.955312,4.952344,0.832999999999998,"004"
"211680",211.679,1.35625,-0.007125,4.943437,4.952656,0.863,"004"
"212595",212.594,1.3,-0.007625,4.945,4.952031,0.914999999999992,"004"
"213548",213.547,-0.259375,-0.0068125,4.96125,4.951875,0.953000000000003,"004"
"214407",214.406,1.415625,-0.0063125,4.940313,4.952031,0.859000000000009,"004"
"215303",215.302,1.4625,-0.006875,4.947813,4.95375,0.895999999999987,"004"
"216210",216.209,0.434375,-0.0071875,4.95625,4.9525,0.907000000000011,"004"
"217056",217.055,0.778125,-0.00575,4.955,4.952344,0.846000000000004,"004"
"217943",217.942,1.2625,-0.0070625,4.95125,4.952188,0.887,"004"
"218849",218.848,0.70625,-0.0069375,4.954375,4.951875,0.906000000000006,"004"
"219743",219.742,-0.534375,-0.0066875,4.963125,4.950625,0.893999999999977,"004"
"220632",220.631,1.1375,-0.0076875,4.9525,4.952188,0.88900000000001,"004"
"221550",221.549,1.15625,-0.007875,4.950625,4.952344,0.918000000000006,"004"
"222444",222.443,-0.515625,-0.0063125,4.962813,4.951406,0.894000000000005,"004"
"223328",223.327,1.484375,-0.0070625,4.945625,4.963594,0.883999999999986,"004"
"224227",224.226,1.09375,-0.007875,4.951563,4.963125,0.899000000000001,"004"
"225109",225.108,0.684375,-0.0063125,4.955312,4.963125,0.882000000000005,"004"
"226036",226.035,1.43125,-0.007875,4.9425,4.964219,0.926999999999992,"004"
"226983",226.982,1.3625,-0.0088125,4.936563,4.964062,0.947000000000003,"004"
"227919",227.918,0.390625,-0.007,4.954063,4.963594,0.936000000000007,"004"
"228844",228.843,1.521875,-0.0083125,4.938125,4.963125,0.924999999999983,"004"
"229802",229.801,1.371875,-0.009,4.94375,4.964375,0.957999999999998,"004"
"230745",230.744,-0.36875,-0.0073125,4.9625,4.963906,0.943000000000012,"004"
"231635",231.634,0.95,-0.0075,4.954688,4.963438,0.889999999999986,"004"
"232557",232.556,1.128125,-0.0073125,4.954063,4.963906,0.922000000000025,"004"
"233480",233.479,0.45,-0.0065625,4.95375,4.962969,0.923000000000002,"004"
"234326",234.325,1.21875,-0.004625,4.947813,4.963438,0.845999999999975,"004"
"235206",235.205,1.19375,-0.006375,4.953125,4.96375,0.880000000000024,"004"
"236086",236.085,0.71875,-0.0065625,4.955625,4.963438,0.879999999999995,"004"
"236942",236.941,-0.35,-0.006,4.963438,4.963125,0.855999999999995,"004"
"237895",237.894,1.35,-0.0081875,4.948125,4.96375,0.953000000000003,"004"
"238901",238.9,0.834375,-0.0075625,4.952188,4.963438,1.006,"004"
"239868",239.867,0.56875,-0.0078125,4.957187,4.964375,0.966999999999985,"004"
"240885",240.884,1.546875,-0.00775,4.940313,4.96375,1.017,"004"
"241883",241.882,1.253125,-0.0080625,4.942188,4.96375,0.998000000000019,"004"
"242819",242.818,1.28125,-0.0080625,4.952188,4.963125,0.936000000000007,"004"
"243751",243.75,1.53125,-0.007875,4.946562,4.962813,0.931999999999988,"004"
"244686",244.685,0.9,-0.0075,4.953125,4.964062,0.935000000000002,"004"
"245580",245.579,0.575,-0.0066875,4.95625,4.964375,0.894000000000005,"004"
"246511",246.51,1.521875,-0.00775,4.947188,4.963906,0.930999999999983,"004"
"247460",247.459,0.571875,-0.0083125,4.957187,4.964062,0.949000000000012,"004"
"248366",248.365,0.5375,-0.0076875,4.957187,4.964531,0.906000000000006,"004"
"249262",249.261,1.35625,-0.0080625,4.947813,4.963125,0.895999999999987,"004"
"250206",250.205,1.121875,-0.008,4.949688,4.963906,0.944000000000017,"004"
"251128",251.127,-0.325,-0.0070625,4.962187,4.962656,0.921999999999997,"004"
"252027",252.026,1.465625,-0.007375,4.942188,4.963906,0.899000000000001,"004"
"253003",253.002,1.446875,-0.008,4.94875,4.973906,0.975999999999999,"004"
"253945",253.944,0.825,-0.0106875,4.9525,4.963125,0.941999999999979,"004"
"255059",255.058,1.2625,-0.0079375,4.92875,4.962969,1.114,"004"
"256343",256.342,1.53125,-0.0045,4.927188,4.963438,1.28399999999999,"004"
"257554",257.553,1.453125,-0.0054375,4.93375,4.964375,1.21100000000001,"004"
"258659",258.658,0.840625,-0.005375,4.947188,4.963594,1.10500000000002,"004"
"259631",259.63,1.409375,-0.007,4.939687,4.963125,0.97199999999998,"004"
"260594",260.593,1.56875,-0.006375,4.92875,4.964219,0.963000000000022,"004"
"261556",261.555,1.471875,-0.0065,4.940313,4.964375,0.961999999999989,"004"
"262500",262.499,0.60625,-0.006,4.955,4.963906,0.944000000000017,"004"
"263396",263.395,1.546875,-0.0055625,4.943437,4.96375,0.895999999999958,"004"
"264399",264.398,1.671875,-0.0064375,4.92875,4.964531,1.00300000000004,"004"
"265485",265.484,1.484375,-0.0065625,4.933125,4.96375,1.08599999999996,"004"
"266523",266.522,0.59375,-0.00625,4.954063,4.963281,1.03800000000001,"004"
"267507",267.506,1.4875,-0.0071875,4.94625,4.963438,0.98399999999998,"004"
"268484",268.483,1.590625,-0.005875,4.940313,4.96375,0.977000000000032,"004"
"269453",269.452,0.559375,-0.00625,4.955312,4.963438,0.968999999999994,"004"
"270338",270.337,0.809375,-0.0046875,4.954688,4.963906,0.884999999999991,"004"
"271253",271.252,1.4625,-0.0055625,4.949063,4.96375,0.91500000000002,"004"
"272211",272.21,1.265625,-0.007125,4.94625,4.963438,0.95799999999997,"004"
"273171",273.17,-0.378125,-0.0078125,4.962187,4.963438,0.960000000000036,"004"
"274124",274.123,1.540625,-0.0065625,4.94,4.964375,0.952999999999975,"004"
"275130",275.129,1.56875,-0.0070625,4.93,4.963906,1.00600000000003,"004"
"276128",276.127,0.428125,-0.00675,4.955312,4.96375,0.99799999999999,"004"
"277059",277.058,1.44375,-0.00775,4.939687,4.963906,0.930999999999983,"004"
"278072",278.071,1.6,-0.0069375,4.928125,4.963125,1.01300000000003,"004"
"279048",279.047,1.25625,-0.007875,4.944687,4.968594,0.975999999999999,"004"
"279933",279.932,0.815625,-0.00325,4.949688,4.964375,0.884999999999991,"004"
"280841",280.84,1.503125,-0.006625,4.948125,4.964062,0.907999999999959,"004"
"281813",281.812,1.534375,-0.0065625,4.939063,4.963438,0.972000000000037,"004"
"282816",282.815,0.7875,-0.00675,4.950938,4.963594,1.00299999999999,"004"
"283791",283.79,1.4625,-0.006625,4.945625,4.963438,0.975000000000023,"004"
"284874",284.873,1.521875,-0.006625,4.925313,4.963438,1.08299999999997,"004"
"285920",285.919,0.95625,-0.0071875,4.949688,4.962969,1.04599999999999,"004"
"286884",286.883,1.359375,-0.00775,4.93625,4.964062,0.963999999999999,"004"
"287847",287.846,1.678125,-0.00725,4.931563,4.963594,0.963000000000022,"004"
"288838",288.837,1.653125,-0.0073125,4.93125,4.963438,0.990999999999985,"004"
"289789",289.788,1,-0.0071875,4.946562,4.964531,0.951000000000022,"004"
"290711",290.71,1.384375,-0.0065,4.94375,4.963594,0.921999999999969,"004"
"291648",291.647,1.471875,-0.0078125,4.945625,4.964062,0.937000000000012,"004"
"292641",292.64,0.9375,-0.00675,4.944063,4.963594,0.992999999999995,"004"
"293609",293.608,0.8875,-0.0073125,4.955,4.963594,0.968000000000018,"004"
"294651",294.65,1.55625,-0.0068125,4.93875,4.963906,1.04199999999997,"004"
"295722",295.721,1.521875,-0.0064375,4.937812,4.836719,1.07100000000003,"004"
"296746",296.745,1.009375,-0.0066875,4.950938,4.97375,1.024,"004"
"297707",297.706,1.45,-0.007875,4.945313,4.963594,0.961000000000013,"004"
"298693",298.692,1.55625,-0.0074375,4.943125,4.963438,0.98599999999999,"004"
"299722",299.721,1.40625,-0.0071875,4.943125,4.962344,1.029,"004"
"300758",300.757,0.975,-0.00725,4.954063,4.96375,1.036,"004"
"301749",301.748,1.321875,-0.00625,4.952188,4.96375,0.990999999999985,"004"
"302733",302.732,1.575,-0.007625,4.935,4.963438,0.984000000000037,"004"
"303750",303.749,1.38125,-0.007,4.932188,4.964531,1.017,"004"
"304732",304.731,1.359375,-0.0075625,4.944687,4.964844,0.981999999999971,"004"
"305732",305.731,1.565625,-0.007,4.934375,4.964219,1,"004"
"306726",306.725,1.046875,-0.008,4.944687,4.963438,0.994000000000028,"004"
"307660",307.659,1.01875,-0.006375,4.947188,4.962969,0.933999999999969,"004"
"308606",308.605,1.496875,-0.0064375,4.940625,4.963125,0.946000000000026,"004"
"309585",309.584,1.378125,-0.0070625,4.937812,4.963906,0.978999999999985,"004"
"310501",310.5,-0.371875,-0.0049375,4.962813,4.963594,0.915999999999997,"004"
"311371",311.37,1.103125,-0.004,4.955312,4.964219,0.870000000000005,"004"
"312293",312.292,1.209375,-0.0063125,4.955312,4.963594,0.921999999999969,"004"
"313242",313.241,-0.325,-0.0071875,4.963125,4.96375,0.949000000000012,"004"
"314133",314.132,0.521875,-0.0065,4.959062,4.964688,0.89100000000002,"004"
"315082",315.081,1.371875,-0.00775,4.954688,4.96375,0.949000000000012,"004"
"316094",316.093,0.665625,-0.007,4.955,4.96375,1.012,"004"
"317016",317.015,0.44375,-0.0075625,4.958125,4.964062,0.921999999999969,"004"
"317984",317.983,1.503125,-0.0076875,4.939687,4.96375,0.968000000000018,"004"
"318968",318.967,1.046875,-0.008,4.9525,4.963906,0.98399999999998,"004"
"319879",319.878,0.165625,-0.0063125,4.957813,4.96375,0.911000000000001,"004"
"320758",320.757,1.3375,-0.005125,4.9425,4.964688,0.879000000000019,"004"
"321690",321.689,1.546875,-0.0073125,4.934687,4.963594,0.932000000000016,"004"
"322669",322.668,1.059375,-0.0075625,4.946562,4.962813,0.978999999999985,"004"
"323577",323.576,-0.434375,-0.0056875,4.962187,4.963906,0.908000000000015,"004"
"324459",324.458,1.121875,-0.0061875,4.952188,4.964219,0.882000000000005,"004"
"325379",325.378,1.1875,-0.00775,4.954063,4.963438,0.919999999999959,"004"
