"","time","adi_ecg","adi_finger","adi_fro","ard_fro","ibi","id"
"44505",44.504,-0.39375,-0.006375,4.965625,4.955781,0.900999999999996,"001"
"45423",45.422,-0.39375,-0.008875,4.965313,4.955312,0.917999999999999,"001"
"46351",46.35,-0.1625,-0.009,4.964688,4.954531,0.928000000000004,"001"
"47276",47.275,-0.28125,-0.003625,4.965937,4.955938,0.924999999999997,"001"
"48143",48.142,0.365625,-0.000125,4.964375,4.955625,0.867000000000004,"001"
"48973",48.972,-0.3125,-0.0074375,4.965937,4.954844,0.829999999999998,"001"
"49827",49.826,-0.375,-0.01025,4.965625,4.956094,0.853999999999999,"001"
"50731",50.73,-0.35,-0.003875,4.965,4.955312,0.903999999999996,"001"
"51661",51.66,-0.28125,0.002125,4.965625,4.955469,0.93,"001"
"52560",52.559,-0.35,-0.01075,4.965937,4.961406,0.899000000000001,"001"
"53448",53.447,-0.25625,-0.00675,4.965937,4.955938,0.888000000000005,"001"
"54331",54.33,-0.390625,-0.00775,4.965625,4.955,0.882999999999996,"001"
"55147",55.146,-0.375,-0.00625,4.965937,4.954063,0.816000000000003,"001"
"55971",55.97,-0.184375,0.0025625,4.965625,4.955625,0.823999999999998,"001"
"56797",56.796,-0.315625,-0.0055625,4.965313,4.955781,0.826000000000001,"001"
"57596",57.595,-0.428125,-0.0105,4.965937,4.957969,0.798999999999999,"001"
"58425",58.424,-0.428125,-0.0079375,4.965313,4.9525,0.829000000000001,"001"
"59286",59.285,-0.371875,-0.0066875,4.965625,4.955469,0.860999999999997,"001"
"60180",60.179,-0.415625,-0.00025,4.965625,4.956406,0.894000000000005,"001"
"61051",61.05,-0.3625,0.0025625,4.965,4.954844,0.870999999999995,"001"
"61870",61.869,-0.35,-0.0025625,4.965625,4.955156,0.819000000000003,"001"
"62677",62.676,-0.415625,-0.0104375,4.966563,4.955938,0.807000000000002,"001"
"63500",63.499,-0.378125,-0.004,4.965313,4.956094,0.823,"001"
"64369",64.368,-0.39375,-0.0044375,4.965625,4.955,0.868999999999993,"001"
"65289",65.288,-0.334375,-0.0055625,4.965937,4.955469,0.920000000000002,"001"
"66231",66.23,-0.38125,-0.0070625,4.965313,4.955312,0.942000000000007,"001"
"67137",67.136,-0.4,-0.0021875,4.965,4.956406,0.905999999999992,"001"
"68053",68.052,-0.40625,-0.0065,4.965937,4.954688,0.916000000000011,"001"
"68990",68.989,0.071875,-0.0065625,4.964062,4.956094,0.936999999999998,"001"
"69927",69.926,-0.26875,0.0016875,4.965937,4.954531,0.936999999999998,"001"
"70810",70.809,-0.190625,-0.0073125,4.965,4.955781,0.882999999999996,"001"
"71695",71.694,-0.284375,0.0008125,4.965313,4.956406,0.885000000000005,"001"
"72602",72.601,0.603125,-0.007375,4.9625,4.955469,0.906999999999996,"001"
"73534",73.533,-0.40625,0.0040625,4.965313,4.955938,0.932000000000002,"001"
"74414",74.413,-0.103125,-0.003,4.965,4.957656,0.879999999999995,"001"
"75266",75.265,-0.315625,-0.00475,4.965,4.954688,0.852000000000004,"001"
"76135",76.134,0.75,-0.004125,4.961563,4.956563,0.869,"001"
"77045",77.044,0.6625,-0.006375,4.9625,3.212656,0.909999999999997,"001"
"77956",77.955,1.009375,-0.003625,4.960312,4.95625,0.911000000000001,"001"
"78834",78.833,-0.03125,-0.0028125,4.964375,4.956094,0.878,"001"
"79691",79.69,0.965625,-0.0061875,4.961875,4.957031,0.856999999999999,"001"
"80583",80.582,0.28125,-0.006625,4.964688,4.956875,0.891999999999996,"001"
"81508",81.507,0.875,-0.00575,4.9625,4.955469,0.925000000000011,"001"
"82452",82.451,0.4625,-0.00775,4.963125,4.956406,0.943999999999988,"001"
"83367",83.366,0.73125,-0.0016875,4.961875,4.957656,0.915000000000006,"001"
"84226",84.225,-0.059375,-0.001375,4.965,4.955469,0.858999999999995,"001"
"85024",85.023,0.621875,-0.0084375,4.9625,4.956406,0.798000000000002,"001"
"85847",85.846,0.709375,-0.0039375,4.962813,4.95625,0.823000000000008,"001"
"86720",86.719,-0.2125,-0.0073125,4.965313,4.955312,0.87299999999999,"001"
"87668",87.667,0.759375,-0.006125,4.962813,4.955938,0.948000000000008,"001"
"88643",88.642,0.734375,0.03525,4.9625,4.957031,0.974999999999994,"001"
"89580",89.579,0.371875,-0.0199375,4.963125,4.955781,0.936999999999998,"001"
"90479",90.478,0.6875,-0.0065,4.9625,4.956719,0.899000000000001,"001"
"91392",91.391,0.43125,-0.006125,4.964062,4.956875,0.913000000000011,"001"
"92308",92.307,0.325,-0.0189375,4.964062,4.955938,0.915999999999997,"001"
"93218",93.217,-0.278125,-0.000375,4.965313,4.956719,0.909999999999997,"001"
"94073",94.072,0.496875,-0.00475,4.962813,4.956406,0.855000000000004,"001"
"94939",94.938,0.096875,-0.0044375,4.964062,4.956563,0.866,"001"
"95833",95.832,0.878125,-6.25e-05,4.960938,4.956719,0.893999999999991,"001"
"96760",96.759,0.6125,-0.0075625,4.961563,4.963438,0.927000000000007,"001"
"97702",97.701,0.953125,-0.006125,4.96,4.955938,0.941999999999993,"001"
"98639",98.638,0.440625,-5e-04,4.9625,4.956719,0.937000000000012,"001"
"99531",99.53,-0.39375,-0.004875,4.965625,4.965156,0.891999999999996,"001"
"100438",100.437,-0.384375,-0.0059375,4.965313,4.955625,0.906999999999996,"001"
"101375",101.374,-0.425,-0.006875,4.965937,4.955469,0.936999999999998,"001"
"102312",102.311,-0.3875,-0.0008125,4.965313,4.955625,0.937000000000012,"001"
"103197",103.196,-0.40625,-0.0215,4.965937,4.955625,0.884999999999991,"001"
"104084",104.083,-0.14375,-0.0115,4.964688,4.956563,0.887,"001"
"104980",104.979,-0.3875,-0.0023125,4.965625,4.955156,0.896000000000001,"001"
"105861",105.86,-0.353125,-0.0019375,4.965625,4.955312,0.881,"001"
"106705",106.704,-0.365625,-0.00175,4.965625,4.955938,0.843999999999994,"001"
"107529",107.528,-0.4,-0.00475,4.965937,4.954688,0.824000000000012,"001"
"108366",108.365,0.56875,-0.0051875,4.9625,4.956563,0.836999999999989,"001"
"109272",109.271,-0.31875,-0.004125,4.965313,4.955312,0.906000000000006,"001"
"110171",110.17,0.73125,-0.0044375,4.96125,4.956406,0.899000000000001,"001"
"111094",111.093,-0.465625,0.0001875,4.965,4.955312,0.923000000000002,"001"
"111963",111.962,0.428125,-0.0041875,4.960312,4.955781,0.869,"001"
"112791",112.79,-0.3375,-0.0055625,4.964688,4.956406,0.828000000000003,"001"
"113614",113.613,0.375,-0.00625,4.962813,4.956094,0.822999999999993,"001"
"114480",114.479,-0.2875,-0.0055,4.965,4.955156,0.866,"001"
"115400",115.399,0.70625,-0.0030625,4.9625,4.965,0.920000000000002,"001"
"116344",116.343,-0.05625,-0.005625,4.964688,4.958281,0.944000000000003,"001"
"117244",117.243,0.60625,-0.0010625,4.9625,4.956563,0.899999999999991,"001"
"118116",118.115,-0.028125,-0.008375,4.965,4.955469,0.872,"001"
"118989",118.988,0.66875,-0.0040625,4.961875,4.955312,0.873000000000005,"001"
"119886",119.885,0.321875,-0.0040625,4.963438,4.956406,0.897000000000006,"001"
"120795",120.794,0.596875,-0.001375,4.962187,4.955625,0.908999999999992,"001"
"121715",121.714,-0.234375,-0.004,4.965,4.956719,0.920000000000002,"001"
"122597",122.596,0.95625,-0.005375,4.961563,4.957656,0.882000000000005,"001"
"123510",123.509,0.54375,-0.00475,4.9625,4.956094,0.912999999999997,"001"
"124433",124.432,0.959375,-0.0108125,4.9625,4.956875,0.923000000000002,"001"
"125367",125.366,-0.271875,-0.01275,4.96625,4.956094,0.933999999999997,"001"
"126274",126.273,-0.140625,0.0045625,4.965625,4.955469,0.906999999999996,"001"
"127125",127.124,-0.1375,-0.005875,4.965313,4.956406,0.850999999999999,"001"
"127930",127.929,0.66875,-0.01675,4.963438,4.957031,0.805000000000007,"001"
"128765",128.764,0.690625,0.0051875,4.962813,4.123437,0.835000000000008,"001"
"129653",129.652,-0.334375,-0.0026875,4.965625,4.956563,0.887999999999977,"001"
"130602",130.601,-0.3625,-0.00875,4.965625,4.956563,0.949000000000012,"001"
"131558",131.557,-0.0375,-0.00975,4.965,4.956094,0.955999999999989,"001"
"132435",132.434,-0.234375,0.000875,4.965937,4.956094,0.87700000000001,"001"
"133304",133.303,-0.225,-0.00225,4.965625,4.955781,0.869,"001"
"134193",134.192,-0.290625,-0.0063125,4.965937,4.955469,0.88900000000001,"001"
"135104",135.103,0.021875,-0.004875,4.965,4.956406,0.911000000000001,"001"
"136039",136.038,-0.196875,-0.0058125,4.965937,4.956094,0.935000000000002,"001"
"136950",136.949,0.60625,-0.0041875,4.963438,4.955938,0.911000000000001,"001"
"137818",137.817,-0.06875,-0.004375,4.965313,4.956094,0.867999999999995,"001"
"138705",138.704,0.8625,-0.007,4.962813,4.957187,0.887,"001"
"139621",139.62,0.45,-0.006625,4.965,4.954531,0.915999999999997,"001"
"140537",140.536,0.41875,0,4.963438,4.956719,0.915999999999997,"001"
"141414",141.413,-0.134375,-0.0035625,4.965937,4.955781,0.87700000000001,"001"
"142257",142.256,0.771875,-0.0035,4.962813,4.955469,0.842999999999989,"001"
"143137",143.136,0.49375,-0.0055625,4.964375,4.956094,0.879999999999995,"001"
"144055",144.054,0.9375,-0.0075625,4.963125,4.955938,0.918000000000006,"001"
"144992",144.991,0.559375,-0.0045625,4.963438,4.955625,0.937000000000012,"001"
"145905",145.904,0.49375,-0.004125,4.963125,4.956875,0.912999999999982,"001"
"146771",146.77,-0.246875,-0.0035625,4.965,4.955312,0.866000000000014,"001"
"147632",147.631,0.753125,-0.0013125,4.962187,4.366719,0.86099999999999,"001"
"148527",148.526,0.425,-0.008125,4.963125,4.95625,0.89500000000001,"001"
"149438",149.437,0.615625,-0.0044375,4.962813,4.95625,0.911000000000001,"001"
"150339",150.338,-0.265625,-0.0040625,4.96625,4.954844,0.900999999999982,"001"
"151193",151.192,0.696875,-0.00375,4.962813,4.955938,0.854000000000013,"001"
"152104",152.103,0.646875,-0.00225,4.96375,4.956406,0.911000000000001,"001"
"153043",153.042,0.91875,-0.0080625,4.960938,4.955469,0.938999999999993,"001"
"153999",153.998,-0.290625,-0.004375,4.965313,4.956406,0.955999999999989,"001"
"154910",154.909,0.471875,-0.005375,4.962813,4.956094,0.911000000000001,"001"
"155783",155.782,-0.284375,-0.004375,4.965,4.956406,0.873000000000019,"001"
"156668",156.667,0.371875,-0.0033125,4.963438,4.956719,0.884999999999991,"001"
"157581",157.58,-0.253125,-0.0105625,4.965937,4.955781,0.913000000000011,"001"
"158513",158.512,-0.325,-0.002625,4.965937,4.955156,0.931999999999988,"001"
"159434",159.433,-0.146875,-5e-04,4.965625,4.955938,0.920999999999992,"001"
"160290",160.289,-0.303125,-0.004125,4.965625,4.955938,0.855999999999995,"001"
"161135",161.134,-0.296875,-0.0044375,4.965937,4.954844,0.844999999999999,"001"
"162015",162.014,-0.265625,-0.005375,4.96625,4.955625,0.880000000000024,"001"
"162947",162.946,-0.20625,-0.010875,4.965625,4.955625,0.931999999999988,"001"
"163908",163.907,-0.315625,0.002125,4.965937,4.955312,0.961000000000013,"001"
"164802",164.801,-0.296875,-0.011625,4.965625,4.955312,0.893999999999977,"001"
"165685",165.684,-0.303125,-0.010125,4.965313,4.955469,0.88300000000001,"001"
"166586",166.585,-0.3375,-0.0106875,4.965625,4.954688,0.90100000000001,"001"
"167515",167.514,-0.334375,0.057125,4.965625,3.871406,0.929000000000002,"001"
"168448",168.447,-0.1125,-0.0065,4.964375,4.955312,0.932999999999993,"001"
"169366",169.365,-0.3625,-0.008875,4.965313,4.955625,0.918000000000006,"001"
"170216",170.215,-0.303125,-0.0055,4.965937,4.956094,0.849999999999994,"001"
"171046",171.045,-0.303125,0.00375,4.965313,4.955938,0.829999999999984,"001"
"171900",171.899,-0.296875,-0.0035625,4.965313,4.955469,0.854000000000013,"001"
"172799",172.798,-0.26875,-0.014,4.965937,4.955156,0.899000000000001,"001"
"173729",173.728,-0.21875,0.0035,4.965625,4.955781,0.930000000000007,"001"
"174623",174.622,-0.315625,-0.0013125,4.965,4.954844,0.894000000000005,"001"
"175463",175.462,-0.328125,-0.0091875,4.965937,4.955469,0.839999999999975,"001"
"176289",176.288,-0.4125,-0.012625,4.965937,4.956406,0.826000000000022,"001"
"177126",177.125,-0.33125,-0.0098125,4.965937,4.958438,0.836999999999989,"001"
"177993",177.992,-0.36875,-0.006125,4.965937,4.955312,0.86699999999999,"001"
"178880",178.879,-0.275,0.001625,4.965937,4.955312,0.887,"001"
"179727",179.726,-0.06875,-0.00975,4.965,4.955938,0.847000000000008,"001"
"180595",180.594,-0.29375,-0.00825,4.965625,4.955312,0.867999999999995,"001"
"181468",181.467,0.825,-0.0040625,4.960938,4.957187,0.873000000000019,"001"
"182380",182.379,-0.2375,-0.00225,4.965,4.957031,0.911999999999978,"001"
"183262",183.261,0.45,-0.0001875,4.963125,4.956406,0.882000000000005,"001"
"184116",184.115,-0.225,-0.008,4.965313,4.955938,0.854000000000013,"001"
"184989",184.988,-0.43125,-0.009375,4.965625,4.955156,0.87299999999999,"001"
"185893",185.892,-0.409375,-0.0086875,4.965937,4.954219,0.903999999999996,"001"
"186816",186.815,-0.540625,6.25e-05,4.965313,4.954844,0.923000000000002,"001"
"187698",187.697,-0.403125,-0.00425,4.965,4.955312,0.882000000000005,"001"
"188548",188.547,-0.471875,-0.00325,4.965313,4.954844,0.849999999999994,"001"
"189421",189.42,-0.38125,-0.0024375,4.965937,4.955,0.87299999999999,"001"
"190317",190.316,-0.409375,-0.0040625,4.965937,4.961406,0.896000000000015,"001"
"191235",191.234,-0.309375,-0.0019375,4.965937,4.955781,0.918000000000006,"001"
"192139",192.138,-0.34375,-0.0033125,4.965313,4.955,0.903999999999996,"001"
"193006",193.005,-0.340625,-0.00675,4.965937,4.955312,0.86699999999999,"001"
"193907",193.906,-0.340625,-0.0136875,4.965313,4.955938,0.90100000000001,"001"
"194835",194.834,-0.30625,-0.043,4.965625,4.954688,0.927999999999997,"001"
"195767",195.766,-0.296875,-0.0113125,4.965625,4.955469,0.931999999999988,"001"
"196659",196.658,-0.35625,-0.006625,4.965625,4.956094,0.891999999999996,"001"
"197498",197.497,-0.353125,-0.005625,4.965625,4.954844,0.839000000000027,"001"
"198362",198.361,-0.321875,-0.0078125,4.96625,4.955469,0.863999999999976,"001"
"199266",199.265,-0.371875,-0.0084375,4.965625,4.955469,0.903999999999996,"001"
"200195",200.194,-0.3625,-0.0050625,4.965625,4.954219,0.929000000000002,"001"
"201095",201.094,-0.44375,0.000375,4.965937,4.955469,0.900000000000006,"001"
"201944",201.943,-0.4625,-0.007375,4.965,4.955781,0.849000000000018,"001"
"202805",202.804,-0.44375,-0.0075,4.965313,4.954844,0.86099999999999,"001"
"203714",203.713,-0.50625,-0.012625,4.965625,4.954688,0.908999999999992,"001"
"204665",204.664,-0.453125,-0.0056875,4.965,4.955938,0.950999999999993,"001"
"205590",205.589,-0.4125,-0.0133125,4.965313,4.955156,0.925000000000011,"001"
"206508",206.507,-0.4625,-0.0101875,4.965,4.956563,0.918000000000006,"001"
"207440",207.439,-0.415625,-0.0065,4.965,4.955469,0.931999999999988,"001"
"208368",208.367,-0.40625,-0.0105625,4.965,4.954688,0.927999999999997,"001"
"209252",209.251,-0.43125,-0.005,4.965,4.955625,0.884000000000015,"001"
"210076",210.075,-0.284375,-0.003375,4.965,4.955781,0.823999999999984,"001"
"210914",210.913,-0.378125,-0.0011875,4.965625,4.955625,0.838000000000022,"001"
"211763",211.762,-0.35625,-0.006375,4.965313,4.955781,0.84899999999999,"001"
"212636",212.635,-0.340625,-0.000625,4.965625,4.955781,0.87299999999999,"001"
"213499",213.498,-0.25625,-0.0095,4.965,4.955312,0.863,"001"
"214382",214.381,-0.1875,-0.00525,4.965625,4.955312,0.88300000000001,"001"
"215318",215.317,-0.15,-0.0021875,4.965313,4.9575,0.936000000000007,"001"
"216279",216.278,1.034375,-0.0058125,4.9625,4.955781,0.960999999999984,"001"
"217231",217.23,0.8625,-0.0015,4.9625,4.956406,0.951999999999998,"001"
"218132",218.131,-0.146875,-0.004875,4.965,4.956563,0.90100000000001,"001"
"218986",218.985,0.621875,-0.0040625,4.963438,4.956406,0.854000000000013,"001"
"219869",219.868,-0.278125,-0.0055,4.965937,4.955625,0.882999999999981,"001"
"220765",220.764,0.234375,0.0065625,4.964062,4.95625,0.896000000000015,"001"
"221693",221.692,-0.303125,0.0111875,4.965937,4.955625,0.927999999999997,"001"
"222597",222.596,0.590625,-0.0050625,4.962813,4.957344,0.903999999999996,"001"
"223468",223.467,-0.246875,-0.0051875,4.965625,4.955781,0.871000000000009,"001"
"224298",224.297,-0.3125,-0.0051875,4.965625,4.955938,0.829999999999984,"001"
"225143",225.142,-0.43125,-0.006625,4.96625,4.955781,0.844999999999999,"001"
"226004",226.003,-0.384375,-0.0031875,4.965937,4.955625,0.86099999999999,"001"
"226903",226.902,-0.246875,-0.001625,4.965,4.955469,0.899000000000001,"001"
"227804",227.803,-0.340625,-0.002375,4.965313,4.956719,0.90100000000001,"001"
"228666",228.665,-0.421875,-0.008625,4.965625,4.956406,0.861999999999995,"001"
"229546",229.545,-0.434375,-0.0116875,4.965937,4.956406,0.879999999999995,"001"
"230442",230.441,-0.121875,-0.0071875,4.965,4.956406,0.896000000000015,"001"
"231358",231.357,-0.20625,-0.0076875,4.965625,4.955625,0.915999999999997,"001"
"232283",232.282,-0.075,-0.0043125,4.965,4.956563,0.925000000000011,"001"
"233189",233.188,-0.33125,-0.0076875,4.965313,4.95625,0.905999999999977,"001"
"234074",234.073,0.45625,-0.00675,4.964062,4.956719,0.885000000000019,"001"
"234999",234.998,-0.175,-0.00575,4.965,4.955625,0.924999999999983,"001"
"235945",235.944,-0.225,-0.007125,4.965625,4.955625,0.945999999999998,"001"
"236885",236.884,-0.246875,-0.00725,4.965,4.955625,0.939999999999998,"001"
"237772",237.771,-0.271875,-0.0064375,4.965,4.956094,0.887,"001"
"238662",238.661,0.45,-0.007375,4.965,4.955469,0.890000000000015,"001"
"239589",239.588,-0.021875,0.0188125,4.965313,4.956406,0.926999999999992,"001"
"240488",240.487,0.65625,-0.0055,4.962187,4.957813,0.899000000000001,"001"
"241383",241.382,-0.284375,-0.005375,4.965,4.955781,0.89500000000001,"001"
"242282",242.281,0.634375,-0.00775,4.963125,4.956563,0.899000000000001,"001"
"243200",243.199,0.54375,-0.0066875,4.963125,4.95625,0.918000000000006,"001"
"244130",244.129,0.628125,-0.0039375,4.961563,4.957031,0.929999999999978,"001"
"245012",245.011,-0.146875,-0.0078125,4.965,4.955469,0.882000000000005,"001"
"245852",245.851,0.675,-0.00675,4.9625,4.955938,0.840000000000003,"001"
"246723",246.722,-0.11875,-0.0061875,4.965313,4.955156,0.871000000000009,"001"
"247641",247.64,0.778125,-0.004625,4.9625,4.957187,0.917999999999978,"001"
"248627",248.626,0.584375,-0.003125,4.9625,4.957344,0.986000000000018,"001"
"249576",249.575,0.634375,0.002,4.9625,4.956406,0.948999999999984,"001"
"250532",250.531,0.671875,-0.0030625,4.9625,4.955312,0.956000000000017,"001"
"251504",251.503,0.44375,-0.0165,4.963438,4.95625,0.97199999999998,"001"
"252474",252.473,0.74375,-0.005375,4.9625,4.955312,0.970000000000027,"001"
"253392",253.391,0.578125,-0.007625,4.962813,4.955938,0.917999999999978,"001"
"254256",254.255,0.38125,-0.002375,4.964062,4.955312,0.864000000000004,"001"
"255131",255.13,-0.1375,-0.01025,4.965313,4.955625,0.875,"001"
"256016",256.015,0.675,-0.003375,4.963125,4.955938,0.884999999999991,"001"
"256915",256.914,-0.1875,-0.0044375,4.965625,4.956406,0.899000000000001,"001"
"257783",257.782,0.753125,-0.004375,4.963438,4.866719,0.867999999999995,"001"
"258697",258.696,0.475,-0.009,4.963438,4.956875,0.914000000000044,"001"
"259637",259.636,0.675,-0.0104375,4.963125,4.955469,0.939999999999998,"001"
"260590",260.589,-0.225,-0.007625,4.965313,4.955781,0.952999999999975,"001"
"261503",261.502,-0.196875,-0.01025,4.965625,4.955312,0.913000000000011,"001"
"262450",262.449,0.603125,-0.0104375,4.9625,4.956406,0.947000000000003,"001"
"263418",263.417,-0.3125,-0.0108125,4.965,4.955625,0.967999999999961,"001"
"264376",264.375,0.696875,-0.01025,4.961875,4.956563,0.958000000000027,"001"
"265343",265.342,-0.33125,-0.004625,4.965313,4.955469,0.966999999999985,"001"
"266287",266.286,0.5875,-0.0100625,4.963125,4.955469,0.944000000000017,"001"
"267227",267.226,1.05,-0.0116875,4.9625,4.957031,0.939999999999998,"001"
"268187",268.186,0.909375,-0.011125,4.9625,4.955156,0.95999999999998,"001"
"269153",269.152,0.734375,-0.00775,4.9625,4.956094,0.966000000000008,"001"
"270094",270.093,0.09375,-0.003875,4.964062,4.955781,0.941000000000031,"001"
"270977",270.976,0.621875,-0.0045625,4.962813,4.956875,0.882999999999981,"001"
"271866",271.865,0.65,-0.006,4.963438,4.956406,0.88900000000001,"001"
"272799",272.798,0.79375,-0.0095,4.962813,4.956094,0.932999999999993,"001"
"273774",273.773,1.2,-0.011125,4.96125,4.956094,0.975000000000023,"001"
"274755",274.754,0.615625,-0.0074375,4.962813,4.956406,0.980999999999995,"001"
"275695",275.694,0.765625,-0.007,4.960938,4.955625,0.939999999999998,"001"
"276575",276.574,0.525,-0.009375,4.9625,4.955938,0.879999999999995,"001"
"277462",277.461,0.9125,-0.0095625,4.960938,4.955781,0.887,"001"
"278373",278.372,0.384375,-0.0066875,4.962813,4.955625,0.911000000000001,"001"
"279284",279.283,0.46875,-0.005125,4.963125,4.956875,0.911000000000001,"001"
"280182",280.181,-0.39375,-0.0024375,4.964375,4.956094,0.897999999999968,"001"
"281030",281.029,-0.415625,-0.0096875,4.965,4.955469,0.848000000000013,"001"
"281886",281.885,-0.478125,-0.008,4.965,4.955938,0.855999999999995,"001"
"282764",282.763,0.3375,-0.0079375,4.96375,4.956094,0.877999999999986,"001"
"283674",283.673,-0.3375,0.001125,4.964375,4.956094,0.910000000000025,"001"
"284557",284.556,0.40625,0.005,4.9625,4.955938,0.882999999999981,"001"
"285451",285.45,-0.45625,-0.009125,4.965,4.956094,0.894000000000005,"001"
"286365",286.364,0.75,-0.00825,4.961563,4.955,0.913999999999987,"001"
"287309",287.308,-0.375,-0.01075,4.965313,4.954688,0.944000000000017,"001"
"288227",288.226,0.371875,-0.006125,4.963438,4.955781,0.918000000000006,"001"
"289100",289.099,-0.3375,-0.007375,4.965625,4.955312,0.87299999999999,"001"
"289918",289.917,0.78125,-0.0075625,4.96125,4.951094,0.817999999999984,"001"
"290758",290.757,0.43125,-0.007625,4.964062,4.951406,0.840000000000032,"001"
"291619",291.618,0.4375,-0.005875,4.963438,4.95125,0.86099999999999,"001"
"292518",292.517,-0.05625,-0.002125,4.965,4.950469,0.899000000000001,"001"
"293405",293.404,0.54375,-0.0069375,4.9625,4.019375,0.887,"001"
"294274",294.273,-0.325,-0.007125,4.965625,4.950469,0.869000000000028,"001"
"295177",295.176,-0.321875,-0.0081875,4.965625,4.950469,0.902999999999963,"001"
"296095",296.094,-0.234375,-0.0043125,4.965625,4.951094,0.918000000000006,"001"
"296983",296.982,-0.271875,-0.002,4.965313,4.950625,0.888000000000034,"001"
"297823",297.822,-0.2875,-0.0065,4.96625,4.950781,0.839999999999975,"001"
"298665",298.664,-0.303125,-0.00825,4.965937,4.950312,0.841999999999985,"001"
"299517",299.516,-0.328125,-0.0055625,4.965625,4.950938,0.852000000000032,"001"
"300378",300.377,-0.271875,-5e-04,4.965313,4.950938,0.86099999999999,"001"
"301202",301.201,-0.328125,-0.007125,4.965937,4.951094,0.824000000000012,"001"
